x0003,y0003
722825000,-112.0202484,
722850000,-112.0645599,
722875000,-111.8812943,
722900000,-111.8853607,
722925000,-111.9625092,
722950000,-111.9442825,
722975000,-112.0710602,
723000000,-111.1858826,
723025000,-112.098526,
723050000,-111.9247589,
723075000,-112.0809555,
723100000,-112.0503159,
723125000,-112.049263,
723150000,-112.0440369,
723175000,-112.0503922,
723200000,-112.0094757,
723225000,-111.9884872,
723250000,-112.2142334,
723275000,-112.1153336,
723300000,-112.150589,
723325000,-112.0502319,
723350000,-111.9356079,
723375000,-111.8663177,
723400000,-111.9971466,
723425000,-112.2010727,
723450000,-112.0440979,
723475000,-112.222168,
723500000,-112.1679611,
723525000,-112.0082855,
723550000,-112.039566,
723575000,-111.983345,
723600000,-112.0652313,
723625000,-112.0608978,
723650000,-111.9641266,
723675000,-112.0468445,
723700000,-111.9249344,
723725000,-111.888237,
723750000,-111.9204254,
723775000,-112.0024872,
723800000,-112.0361938,
723825000,-111.8927078,
723850000,-111.9672852,
723875000,-111.8759995,
723900000,-112.0412598,
723925000,-111.9358673,
723950000,-111.8312912,
723975000,-112.0980988,
724000000,-111.9541473,
724025000,-111.8440552,
724050000,-111.8697662,
724075000,-111.8934555,
724100000,-111.837738,
724125000,-111.71492,
724150000,-111.812912,
724175000,-111.9273376,
724200000,-111.9046173,
724225000,-111.8621674,
724250000,-111.9592209,
724275000,-111.8958969,
724300000,-111.9271927,
724325000,-112.0765762,
724350000,-111.8957672,
724375000,-111.8748322,
724400000,-111.8921509,
724425000,-111.9648666,
724450000,-111.9749908,
724475000,-112.0442123,
724500000,-111.8579559,
724525000,-111.9849091,
724550000,-112.0993423,
724575000,-112.0705795,
724600000,-111.9232941,
724625000,-111.9821777,
724650000,-111.9156494,
724675000,-112.0082932,
724700000,-111.9336395,
724725000,-111.9752884,
724750000,-111.9116516,
724775000,-111.9766617,
724800000,-112.0357819,
724825000,-112.1072998,
724850000,-111.9884949,
724875000,-111.9602203,
724900000,-111.996521,
724925000,-111.9868011,
724950000,-112.0002441,
724975000,-111.9340515,
725000000,-111.8077469,
725025000,-112.0219498,
725050000,-111.745079,
725075000,-112.1510315,
725100000,-112.0007782,
725125000,-112.2212219,
725150000,-112.0730896,
725175000,-112.0188904,
725200000,-111.9482269,
725225000,-111.9033051,
725250000,-111.9258118,
725275000,-111.8924713,
725300000,-111.7494507,
725325000,-111.9913483,
725350000,-111.9813843,
725375000,-111.9700317,
725400000,-111.8176575,
725425000,-111.7478561,
725450000,-111.8298492,
725475000,-111.7169037,
725500000,-111.7058716,
725525000,-111.69487,
725550000,-111.8578186,
725575000,-111.8074951,
725600000,-111.9391632,
725625000,-111.9498138,
725650000,-111.9051056,
725675000,-111.9129105,
725700000,-111.8648987,
725725000,-111.8685074,
725750000,-111.9503098,
725775000,-112.0296402,
725800000,-111.9559631,
725825000,-112.0366745,
725850000,-111.9131775,
725875000,-111.8862534,
725900000,-111.8775482,
725925000,-112.0210571,
725950000,-111.9315338,
725975000,-112.1455307,
726000000,-111.1879578,
726025000,-111.9650192,
726050000,-112.0341797,
726075000,-112.1049347,
726100000,-112.049263,
726125000,-112.0845795,
726150000,-112.0031357,
726175000,-112.0735092,
726200000,-112.120369,
726225000,-111.9476471,
726250000,-111.859848,
726275000,-112.0465698,
726300000,-112.119751,
726325000,-112.0714417,
726350000,-111.8790131,
726375000,-111.9105148,
726400000,-111.8759079,
726425000,-111.8966522,
726450000,-111.9392395,
726475000,-111.9357452,
726500000,-111.7760315,
726525000,-111.9676895,
726550000,-111.977951,
726575000,-112.0215454,
726600000,-111.9149399,
726625000,-111.9554749,
726650000,-111.9384003,
726675000,-111.8857498,
726700000,-111.984848,
726725000,-111.9583969,
726750000,-111.9490051,
726775000,-111.8546677,
726800000,-111.8030701,
726825000,-111.7951202,
726850000,-111.8308334,
726875000,-111.7580261,
726900000,-111.8599854,
726925000,-111.9116287,
726950000,-112.0474243,
726975000,-111.9252319,
727000000,-107.2278595,
727025000,-111.9693298,
727050000,-112.0425262,
727075000,-111.8864365,
727100000,-111.9456482,
727125000,-112.0727158,
727150000,-112.009285,
727175000,-111.9471741,
727200000,-111.9912796,
727225000,-111.9982452,
727250000,-112.0110397,
727275000,-112.0146255,
727300000,-111.9496918,
727325000,-111.847847,
727350000,-112.0197449,
727375000,-111.9822235,
727400000,-111.8874359,
727425000,-111.9307632,
727450000,-112.0831604,
727475000,-112.013504,
727500000,-111.8592453,
727525000,-112.0088501,
727550000,-111.9215012,
727575000,-112.157135,
727600000,-112.0838623,
727625000,-111.9782715,
727650000,-111.96064,
727675000,-112.0273666,
727700000,-111.9055862,
727725000,-111.9854355,
727750000,-112.0511932,
727775000,-112.0967484,
727800000,-111.9777527,
727825000,-112.019455,
727850000,-111.9951553,
727875000,-112.0924683,
727900000,-112.0922852,
727925000,-112.040329,
727950000,-112.0674133,
727975000,-112.1292267,
728000000,-111.9629517,
728025000,-111.9927826,
728050000,-112.1242599,
728075000,-112.1820526,
728100000,-112.0990601,
728125000,-111.9251328,
728150000,-112.0821457,
728175000,-111.9373474,
728200000,-112.0276642,
728225000,-111.9007111,
728250000,-111.8678131,
728275000,-112.0236969,
728300000,-112.0524673,
728325000,-112.04599,
728350000,-111.9814453,
728375000,-112.0339966,
728400000,-112.0379715,
728425000,-112.0336304,
728450000,-111.7936859,
728475000,-111.6531372,
728500000,-111.6732864,
728525000,-111.6935272,
728550000,-111.8344498,
728575000,-111.9186249,
728600000,-112.0562286,
728625000,-111.9849701,
728650000,-111.795723,
728675000,-112.0713959,
728700000,-111.955986,
728725000,-112.0246124,
728750000,-112.2347107,
728775000,-112.0969391,
728800000,-111.9762421,
728825000,-111.8871689,
728850000,-112.0335541,
728875000,-111.9157715,
728900000,-111.9285126,
728925000,-112.0505905,
728950000,-112.092865,
728975000,-111.9752197,
729000000,-111.4593048,
729025000,-111.9438858,
729050000,-112.0565643,
729075000,-112.0580444,
729100000,-111.9073334,
729125000,-112.0344162,
729150000,-112.1062088,
729175000,-112.0232468,
729200000,-111.8732071,
729225000,-111.9447479,
729250000,-112.0017166,
729275000,-111.9515228,
729300000,-111.961525,
729325000,-112.1764832,
729350000,-111.9317551,
729375000,-111.933815,
729400000,-112.0447159,
729425000,-111.9683838,
729450000,-112.1517105,
729475000,-112.0378952,
729500000,-111.802536,
729525000,-112.0276184,
729550000,-112.0503235,
729575000,-111.9232101,
729600000,-112.0115662,
729625000,-111.8985062,
729650000,-111.8664398,
729675000,-112.0895081,
729700000,-112.0264816,
729725000,-111.9576645,
729750000,-112.0019989,
729775000,-112.1119003,
729800000,-112.0795135,
729825000,-111.916008,
729850000,-112.076561,
729875000,-112.0189743,
729900000,-111.9308929,
729925000,-111.8765564,
729950000,-112.0152359,
729975000,-111.9269257,
730000000,-107.5470886,
730025000,-111.834137,
730050000,-111.9715118,
730075000,-111.8813629,
730100000,-111.8935318,
730125000,-112.0482483,
730150000,-111.8238525,
730175000,-111.90522,
730200000,-111.8974915,
730225000,-112.045929,
730250000,-112.0758133,
730275000,-112.0428925,
730300000,-111.9891968,
730325000,-112.0638123,
730350000,-111.9051666,
730375000,-112.0388336,
730400000,-112.0035553,
730425000,-111.9962692,
730450000,-111.9948959,
730475000,-111.816803,
730500000,-112.092453,
730525000,-112.0719986,
730550000,-111.8569946,
730575000,-112.062973,
730600000,-112.0536118,
730625000,-112.0411072,
730650000,-112.008049,
730675000,-112.0032196,
730700000,-112.0798569,
730725000,-112.0503922,
730750000,-112.1443787,
730775000,-112.1572189,
730800000,-112.092598,
730825000,-111.9665146,
730850000,-112.0565186,
730875000,-112.0425415,
730900000,-112.1375427,
730925000,-112.0450287,
730950000,-111.9733124,
730975000,-111.9325333,
731000000,-111.6687622,
731025000,-112.039093,
731050000,-111.9799805,
731075000,-112.1136017,
731100000,-111.9364243,
731125000,-112.1025238,
731150000,-112.1453705,
731175000,-112.0010757,
731200000,-112.0902176,
731225000,-112.0033646,
731250000,-112.0548172,
731275000,-111.8680573,
731300000,-112.0551224,
731325000,-112.0678558,
731350000,-111.9224243,
731375000,-111.957901,
731400000,-112.0606842,
731425000,-111.9828415,
731450000,-111.9141541,
731475000,-111.8137741,
731500000,-111.8306732,
731525000,-111.8476486,
731550000,-112.1733093,
731575000,-111.8368454,
731600000,-111.9920273,
731625000,-112.1719513,
731650000,-112.0456772,
731675000,-112.0085449,
731700000,-111.9856873,
731725000,-111.9638062,
731750000,-112.032074,
731775000,-112.1921921,
731800000,-112.2326279,
731825000,-112.0901794,
731850000,-111.9866333,
731875000,-112.0471268,
731900000,-111.9072342,
731925000,-112.1395111,
731950000,-112.0273895,
731975000,-111.9269943,
732000000,-111.5077515,
732025000,-112.0273895,
732050000,-111.8901825,
732075000,-112.1079407,
732100000,-112.2769775,
732125000,-112.1286621,
732150000,-112.1084137,
732175000,-111.9499588,
732200000,-112.0365524,
732225000,-112.211731,
732250000,-112.0642014,
732275000,-112.0440063,
732300000,-112.0449371,
732325000,-112.013382,
732350000,-112.1491547,
732375000,-112.062973,
732400000,-111.9603729,
732425000,-112.1849899,
732450000,-111.854744,
732475000,-112.0131226,
732500000,-112.0772095,
732525000,-112.067955,
732550000,-112.0715942,
732575000,-111.9413376,
732600000,-111.9625854,
732625000,-112.06987,
732650000,-111.9906769,
732675000,-111.9216232,
732700000,-112.0486374,
732725000,-111.9928284,
732750000,-111.9603119,
732775000,-111.9950409,
732800000,-111.9891281,
732825000,-111.8994827,
732850000,-111.7956696,
732875000,-112.0706482,
732900000,-111.8616333,
732925000,-111.8745041,
732950000,-112.0045853,
732975000,-111.8549957,
733000000,-111.6846085,
733025000,-112.0369644,
733050000,-111.8537521,
733075000,-111.8307037,
733100000,-111.8406525,
733125000,-111.8862762,
733150000,-111.894104,
733175000,-112.0596008,
733200000,-112.0228882,
733225000,-111.9057083,
733250000,-111.8403168,
733275000,-111.8755646,
733300000,-112.1067505,
733325000,-112.0484924,
733350000,-111.9484711,
733375000,-111.8090057,
733400000,-111.912117,
733425000,-111.9040298,
733450000,-111.9055862,
733475000,-111.8862152,
733500000,-111.9183197,
733525000,-111.8785782,
733550000,-111.9670563,
733575000,-112.140625,
733600000,-111.9925995,
733625000,-111.938446,
733650000,-112.0288849,
733675000,-112.0707779,
733700000,-111.8776093,
733725000,-111.8926086,
733750000,-112.007019,
733775000,-111.9187317,
733800000,-112.0458527,
733825000,-111.8916473,
733850000,-111.9963379,
733875000,-112.0689697,
733900000,-112.2287827,
733925000,-111.8507309,
733950000,-111.944809,
733975000,-112.0151367,
734000000,-112.066803,
734025000,-112.1728516,
734050000,-111.9721603,
734075000,-112.0636826,
734100000,-111.9114304,
734125000,-112.080307,
734150000,-112.0007706,
734175000,-112.0716858,
734200000,-112.0913086,
734225000,-112.0609436,
734250000,-112.1039734,
734275000,-112.1733017,
734300000,-112.0232849,
734325000,-111.9722748,
734350000,-112.0688477,
734375000,-112.0503693,
734400000,-111.9194183,
734425000,-111.8818665,
734450000,-111.9853897,
734475000,-111.8461609,
734500000,-111.7459412,
734525000,-111.6479797,
734550000,-111.9891205,
734575000,-112.0494537,
734600000,-111.9470291,
734625000,-111.896019,
734650000,-112.0341873,
734675000,-111.9522705,
734700000,-112.0732803,
734725000,-112.1391373,
734750000,-112.1307831,
734775000,-111.9921417,
734800000,-112.007515,
734825000,-112.0347137,
734850000,-112.1371155,
734875000,-112.0561142,
734900000,-111.8255539,
734925000,-112.0355301,
734950000,-111.9700699,
734975000,-112.1487885,
735000000,-111.9136353,
735025000,-111.9621887,
735050000,-112.0764847,
735075000,-112.0155029,
735100000,-112.0992432,
735125000,-111.9934464,
735150000,-111.9621201,
735175000,-111.9721909,
735200000,-112.0018158,
735225000,-112.0176392,
735250000,-112.0429306,
735275000,-111.8946762,
735300000,-111.8981857,
735325000,-112.035965,
735350000,-111.9995117,
735375000,-112.0226135,
735400000,-112.0881958,
735425000,-112.2076035,
735450000,-112.0054474,
735475000,-112.0004349,
735500000,-111.8572159,
735525000,-111.9114761,
735550000,-111.937439,
735575000,-111.9432526,
735600000,-111.9935989,
735625000,-111.8843155,
735650000,-112.0628815,
735675000,-111.973587,
735700000,-112.0623322,
735725000,-111.949852,
735750000,-111.8254547,
735775000,-111.8447266,
735800000,-111.9820404,
735825000,-111.9158249,
735850000,-111.8599091,
735875000,-111.850235,
735900000,-111.86026,
735925000,-111.7934341,
735950000,-111.8237,
735975000,-112.0152893,
736000000,-111.990036,
736025000,-111.8670502,
736050000,-111.8889008,
736075000,-111.9874268,
736100000,-112.0714874,
736125000,-111.7701111,
736150000,-111.9152756,
736175000,-112.0009537,
736200000,-112.0794678,
736225000,-111.8738251,
736250000,-111.9191742,
736275000,-111.9220352,
736300000,-111.8685608,
736325000,-112.0152283,
736350000,-112.1099777,
736375000,-111.9053497,
736400000,-111.9410553,
736425000,-112.0164413,
736450000,-112.0787125,
736475000,-111.85009,
736500000,-111.7964478,
736525000,-111.7823486,
736550000,-111.9693756,
736575000,-111.872879,
736600000,-111.8185501,
736625000,-111.9563446,
736650000,-111.9000626,
736675000,-112.0487289,
736700000,-112.1051178,
736725000,-111.9520874,
736750000,-112.1151733,
736775000,-111.9315338,
736800000,-112.0458603,
736825000,-111.9943237,
736850000,-111.9269485,
736875000,-112.0247498,
736900000,-111.8225479,
736925000,-111.8265991,
736950000,-111.9605103,
736975000,-111.9249878,
737000000,-111.6598511,
737025000,-111.9906158,
737050000,-112.0793304,
737075000,-112.014328,
737100000,-111.9792633,
737125000,-112.0756149,
737150000,-111.7704391,
737175000,-112.1308823,
737200000,-112.2675476,
737225000,-111.943779,
737250000,-111.9511261,
737275000,-111.8595123,
737300000,-111.9193649,
737325000,-112.0400314,
737350000,-111.8094559,
737375000,-111.9437332,
737400000,-111.968689,
737425000,-111.9789505,
737450000,-111.9370575,
737475000,-111.7072449,
737500000,-111.7427444,
737525000,-111.7785492,
737550000,-111.7434387,
737575000,-111.9324493,
737600000,-112.0110474,
737625000,-112.0874863,
737650000,-111.9592896,
737675000,-111.9411163,
737700000,-111.9959183,
737725000,-112.0520401,
737750000,-112.033371,
737775000,-111.9968033,
737800000,-112.0181732,
737825000,-112.0450668,
737850000,-111.9769745,
737875000,-111.8698883,
737900000,-112.0258331,
737925000,-112.0804977,
737950000,-112.0901108,
737975000,-112.0121002,
738000000,-110.8214264,
738025000,-111.8788757,
738050000,-112.1663513,
738075000,-112.1347656,
738100000,-111.9274445,
738125000,-112.0980072,
738150000,-111.9715881,
738175000,-112.0637131,
738200000,-112.0289001,
738225000,-112.0313721,
738250000,-112.0671768,
738275000,-112.0204468,
738300000,-111.9331207,
738325000,-111.9715958,
738350000,-111.963974,
738375000,-111.9553375,
738400000,-112.1281128,
738425000,-111.932724,
738450000,-112.012558,
738475000,-111.8403473,
738500000,-111.8720093,
738525000,-111.8054047,
738550000,-111.9210052,
738575000,-111.9071045,
738600000,-112.0331879,
738625000,-111.9590836,
738650000,-111.9683914,
738675000,-111.9647217,
738700000,-112.0383072,
738725000,-112.0227814,
738750000,-112.0304413,
738775000,-112.0279541,
738800000,-111.9848785,
738825000,-112.0195312,
738850000,-111.9704285,
738875000,-111.8023758,
738900000,-111.896286,
738925000,-111.8466339,
738950000,-111.9566498,
738975000,-111.9182434,
739000000,-111.8652496,
739025000,-112.2329788,
739050000,-111.9316483,
739075000,-111.9225998,
739100000,-111.8696518,
739125000,-111.9122314,
739150000,-111.8834,
739175000,-111.9523239,
739200000,-112.0472641,
739225000,-111.8355637,
739250000,-111.7694778,
739275000,-112.0981445,
739300000,-112.0905228,
739325000,-111.9415665,
739350000,-111.9776764,
739375000,-111.8943939,
739400000,-111.8931427,
739425000,-111.9625854,
739450000,-111.8767242,
739475000,-112.0310974,
739500000,-111.8836975,
739525000,-111.8313675,
739550000,-112.1211929,
739575000,-112.0454788,
739600000,-112.0063477,
739625000,-111.9517136,
739650000,-112.0219879,
739675000,-111.9657059,
739700000,-111.9105835,
739725000,-112.0084076,
739750000,-112.0530624,
739775000,-112.1108627,
739800000,-112.0173798,
739825000,-112.0186539,
739850000,-112.045578,
739875000,-112.086525,
739900000,-112.0187225,
739925000,-112.0411301,
739950000,-112.0775681,
739975000,-112.0774536,
740000000,-111.4498596,
740025000,-111.9740295,
740050000,-112.2703094,
740075000,-112.0593948,
740100000,-111.9996643,
740125000,-112.1417618,
740150000,-112.0285492,
740175000,-112.0940018,
740200000,-112.0183868,
740225000,-111.9594269,
740250000,-111.9056778,
740275000,-112.1292496,
740300000,-112.1250534,
740325000,-112.2362595,
740350000,-112.1364899,
740375000,-112.059845,
740400000,-112.1918564,
740425000,-111.9372406,
740450000,-111.8765259,
740475000,-111.7188339,
740500000,-111.7496338,
740525000,-111.780632,
740550000,-111.8820572,
740575000,-111.9037704,
740600000,-112.0764999,
740625000,-112.012291,
740650000,-112.1287079,
740675000,-111.9333572,
740700000,-112.0370331,
740725000,-112.1004028,
740750000,-111.9212799,
740775000,-111.9162827,
740800000,-111.9517212,
740825000,-111.9060974,
740850000,-111.9297791,
740875000,-112.0488052,
740900000,-112.0600204,
740925000,-112.0424042,
740950000,-111.9892426,
740975000,-111.9473648,
741000000,-111.6808624,
741025000,-111.8928375,
741050000,-112.0450211,
741075000,-112.133934,
741100000,-112.0021973,
741125000,-112.083725,
741150000,-112.0808868,
741175000,-112.0497055,
741200000,-111.9917984,
741225000,-111.9278336,
741250000,-112.1390686,
741275000,-112.0023956,
741300000,-112.0730743,
741325000,-112.1149292,
741350000,-112.1186981,
741375000,-111.9343719,
741400000,-112.045372,
741425000,-112.008049,
741450000,-112.1256943,
741475000,-112.0109711,
741500000,-111.8643341,
741525000,-111.9833527,
741550000,-111.9729156,
741575000,-111.9426727,
741600000,-111.9562683,
741625000,-111.78685,
741650000,-112.0670624,
741675000,-111.9324188,
741700000,-111.9768677,
741725000,-112.1226883,
741750000,-111.8324585,
741775000,-111.9423981,
741800000,-112.0241241,
741825000,-112.0596695,
741850000,-111.8384857,
741875000,-111.7375031,
741900000,-111.91716,
741925000,-111.8557053,
741950000,-111.9045715,
741975000,-111.9373932,
742000000,-111.9520111,
742025000,-111.9943314,
742050000,-111.9593201,
742075000,-111.9616089,
742100000,-111.9743042,
742125000,-111.8521805,
742150000,-111.812294,
742175000,-111.952446,
742200000,-112.1208038,
742225000,-112.0359497,
742250000,-111.5894775,
742275000,-112.0555954,
742300000,-111.9536209,
742325000,-111.9877014,
742350000,-111.9264984,
742375000,-111.0724182,
742400000,-111.6877594,
742425000,-111.9855652,
742450000,-111.6724548,
742475000,-111.7607803,
742500000,-111.0524445,
742525000,-108.6435013,
742550000,-111.7926636,
742575000,-111.6374512,
742600000,-111.9491425,
742625000,-111.9954987,
742650000,-110.9903336,
742675000,-111.9137955,
742700000,-112.1068192,
742725000,-111.4588165,
742750000,-111.9751053,
742775000,-112.014679,
742800000,-112.0616074,
742825000,-111.9412918,
742850000,-111.6520615,
742875000,-112.0022888,
742900000,-112.0199738,
742925000,-112.0399323,
742950000,-112.0592499,
742975000,-112.1423721,
743000000,-112.0143127,
743025000,-111.9946442,
743050000,-112.0618744,
743075000,-112.0975647,
743100000,-112.1743622,
743125000,-111.8534088,
743150000,-112.0375061,
743175000,-111.9754105,
743200000,-111.9317169,
743225000,-111.9610291,
743250000,-111.9131927,
743275000,-111.956665,
743300000,-112.0101547,
743325000,-111.9460907,
743350000,-111.9768066,
743375000,-111.9701233,
743400000,-111.942749,
743425000,-112.0304794,
743450000,-112.0807343,
743475000,-111.7791061,
743500000,-111.7761078,
743525000,-111.7731018,
743550000,-111.7880249,
743575000,-111.9229889,
743600000,-112.1952515,
743625000,-112.1239853,
743650000,-111.9589157,
743675000,-112.0418854,
743700000,-112.0330811,
743725000,-112.1106262,
743750000,-112.0417862,
743775000,-112.0241394,
743800000,-112.1863098,
743825000,-112.1771851,
743850000,-112.062233,
743875000,-111.9083481,
743900000,-112.0708313,
743925000,-111.9947815,
743950000,-111.9261246,
743975000,-111.935257,
744000000,-111.5886002,
744025000,-112.1633224,
744050000,-111.9944916,
744075000,-111.9755707,
744100000,-112.0758362,
744125000,-111.9961243,
744150000,-111.9904938,
744175000,-112.0376892,
744200000,-112.0347519,
744225000,-112.1189041,
744250000,-112.0577087,
744275000,-111.8419647,
744300000,-112.0188293,
744325000,-112.0345688,
744350000,-111.8124695,
744375000,-112.0068283,
744400000,-112.143631,
744425000,-111.9764786,
744450000,-112.0867767,
744475000,-111.0833588,
744500000,-111.6394348,
744525000,-111.9223709,
744550000,-111.9524078,
744575000,-112.1839905,
744600000,-111.9506683,
744625000,-111.8128586,
744650000,-111.9970779,
744675000,-112.1369858,
744700000,-112.0782394,
744725000,-112.0814133,
744750000,-111.8128128,
744775000,-111.8081207,
744800000,-112.0998306,
744825000,-112.2189178,
744850000,-111.9699097,
744875000,-111.9956589,
744900000,-111.9503784,
744925000,-111.8853912,
744950000,-112.0182724,
744975000,-111.9529037,
745000000,-111.7609329,
745025000,-111.789093,
745050000,-111.8773193,
745075000,-111.9405823,
745100000,-111.8593292,
745125000,-112.0040207,
745150000,-111.9102097,
745175000,-111.9290619,
745200000,-111.9788666,
745225000,-111.9058685,
745250000,-111.8836823,
745275000,-111.7215424,
745300000,-111.8637238,
745325000,-112.0496826,
745350000,-111.8149109,
745375000,-111.8358002,
745400000,-112.007309,
745425000,-111.8853683,
745450000,-111.9413147,
745475000,-112.0925293,
745500000,-111.9127655,
745525000,-111.5706787,
745550000,-111.9907684,
745575000,-111.9694443,
745600000,-111.9176102,
745625000,-111.891777,
745650000,-111.9120178,
745675000,-111.990654,
745700000,-112.0871277,
745725000,-111.8480606,
745750000,-112.1453857,
745775000,-111.9492188,
745800000,-112.0066223,
745825000,-111.9271088,
745850000,-111.9985962,
745875000,-111.8776855,
745900000,-111.9456024,
745925000,-111.8488998,
745950000,-112.0263672,
745975000,-112.1096115,
746000000,-111.9620056,
746025000,-111.9263153,
746050000,-111.893013,
746075000,-111.9431686,
746100000,-112.0090866,
746125000,-111.9045181,
746150000,-111.9896317,
746175000,-111.9203873,
746200000,-112.1320724,
746225000,-112.0253601,
746250000,-111.8981552,
746275000,-111.9256668,
746300000,-111.8686981,
746325000,-111.9490662,
746350000,-112.0087509,
746375000,-111.9740219,
746400000,-111.848114,
746425000,-111.8988647,
746450000,-111.8811417,
746475000,-111.8498383,
746500000,-111.8275299,
746525000,-111.8053131,
746550000,-111.8666229,
746575000,-111.9269638,
746600000,-111.8887405,
746625000,-111.9841461,
746650000,-112.1676483,
746675000,-112.0014877,
746700000,-111.9366074,
746725000,-111.985321,
746750000,-111.9393616,
746775000,-112.1331329,
746800000,-112.0531464,
746825000,-111.960144,
746850000,-112.0169907,
746875000,-112.0195312,
746900000,-112.0765686,
746925000,-112.0988312,
746950000,-111.9115448,
746975000,-112.0573425,
747000000,-111.8191833,
747025000,-112.0764084,
747050000,-112.0985336,
747075000,-112.0348816,
747100000,-111.9171829,
747125000,-111.962326,
747150000,-112.0359726,
747175000,-111.9819946,
747200000,-111.9749451,
747225000,-112.0349426,
747250000,-112.0002289,
747275000,-111.9274521,
747300000,-111.9680176,
747325000,-112.0139465,
747350000,-111.9886322,
747375000,-111.8953323,
747400000,-112.151825,
747425000,-111.9698792,
747450000,-111.8745041,
747475000,-111.923584,
747500000,-111.8777084,
747525000,-112.0842285,
747550000,-111.9797592,
747575000,-111.9820023,
747600000,-112.0446014,
747625000,-111.905426,
747650000,-111.8576126,
747675000,-112.0004425,
747700000,-111.8553009,
747725000,-112.0022507,
747750000,-111.9147797,
747775000,-111.9270172,
747800000,-111.8433456,
747825000,-111.9565582,
747850000,-111.853447,
747875000,-111.8235855,
747900000,-111.8049698,
747925000,-111.8544922,
747950000,-111.821106,
747975000,-111.7181702,
748000000,-111.9955063,
748025000,-112.1049957,
748050000,-112.1259155,
748075000,-112.0718689,
748100000,-112.2199173,
748125000,-112.1837997,
748150000,-112.0010376,
748175000,-112.1350937,
748200000,-112.2513962,
748225000,-112.0953217,
748250000,-112.223175,
748275000,-112.3100967,
748300000,-112.2941284,
748325000,-112.2085114,
748350000,-112.3228912,
748375000,-112.0522461,
748400000,-112.1253891,
748425000,-112.3993607,
748450000,-112.2153778,
748475000,-112.1387024,
748500000,-111.6109924,
748525000,-111.9921875,
748550000,-112.1808929,
748575000,-112.133606,
748600000,-112.2263794,
748625000,-112.2241135,
748650000,-112.1338043,
748675000,-112.1497955,
748700000,-112.2136688,
748725000,-112.2761841,
748750000,-112.268219,
748775000,-112.2126694,
748800000,-112.1057053,
748825000,-112.2775269,
748850000,-112.1282272,
748875000,-112.1912003,
748900000,-112.1175766,
748925000,-112.1172638,
748950000,-112.2396851,
748975000,-112.2593079,
749000000,-106.6350861,
749025000,-112.0669937,
749050000,-112.1694336,
749075000,-112.3574753,
749100000,-112.1470642,
749125000,-112.1853943,
749150000,-112.1954956,
749175000,-112.3978729,
749200000,-112.2490616,
749225000,-112.2537613,
749250000,-112.124054,
749275000,-112.0903473,
749300000,-112.095192,
749325000,-112.1517563,
749350000,-112.031189,
749375000,-112.0091705,
749400000,-112.1425629,
749425000,-112.1366119,
749450000,-112.0846176,
749475000,-112.0261307,
749500000,-111.9864807,
749525000,-111.9471893,
749550000,-112.1050644,
749575000,-112.3891525,
749600000,-112.2561646,
749625000,-112.2046967,
749650000,-112.2367706,
749675000,-112.0867844,
749700000,-112.220459,
749725000,-112.202446,
749750000,-112.0726776,
749775000,-112.2051392,
749800000,-112.1546173,
749825000,-112.0952454,
749850000,-112.1852417,
749875000,-112.2124939,
749900000,-112.2622604,
749925000,-112.2490311,
749950000,-112.0901794,
749975000,-111.7378998,
750000000,-100.1526031,
750025000,-112.1388168,
750050000,-111.9482727,
750075000,-112.2674637,
750100000,-112.301857,
750125000,-112.1986771,
750150000,-112.1852722,
750175000,-112.2895966,
750200000,-112.2356415,
750225000,-112.2364426,
750250000,-112.1405487,
750275000,-112.2254333,
750300000,-112.0782166,
750325000,-112.0873566,
750350000,-112.1224365,
750375000,-112.3112793,
750400000,-112.3019714,
750425000,-112.1536331,
750450000,-112.2710724,
750475000,-112.1189728,
750500000,-111.9156647,
750525000,-112.1342773,
750550000,-112.2681122,
750575000,-112.1621094,
750600000,-112.1936874,
750625000,-112.2475891,
750650000,-112.291687,
750675000,-112.0452194,
750700000,-112.0855789,
750725000,-112.1062317,
750750000,-112.1478119,
750775000,-112.1270905,
750800000,-112.1246643,
750825000,-112.0740891,
750850000,-112.1615753,
750875000,-112.0930786,
750900000,-112.3053055,
750925000,-112.0569458,
750950000,-112.0999069,
750975000,-112.1582794,
751000000,-111.9627075,
751025000,-111.9659348,
751050000,-111.9419556,
751075000,-112.1221237,
751100000,-111.8605194,
751125000,-111.8317413,
751150000,-112.0487823,
751175000,-112.0034637,
751200000,-111.8809662,
751225000,-111.9377441,
751250000,-111.9348984,
751275000,-111.9539719,
751300000,-112.0519562,
751325000,-111.8740005,
751350000,-112.0974579,
751375000,-111.9831009,
751400000,-111.8396378,
751425000,-112.0649414,
751450000,-111.9944,
751475000,-112.0998306,
751500000,-112.0539703,
751525000,-111.932518,
751550000,-111.8775482,
751575000,-112.083725,
751600000,-112.0020905,
751625000,-112.0787659,
751650000,-112.0075226,
751675000,-111.9938583,
751700000,-112.0938187,
751725000,-112.1644745,
751750000,-111.9445114,
751775000,-111.989151,
751800000,-111.9382477,
751825000,-112.0802231,
751850000,-112.0920639,
751875000,-112.1519775,
751900000,-111.940979,
751925000,-112.0497818,
751950000,-111.995163,
751975000,-112.0355835,
752000000,-111.596756,
752025000,-112.069664,
752050000,-111.9653473,
752075000,-112.0135117,
752100000,-112.1323318,
752125000,-112.0208054,
752150000,-112.0441742,
752175000,-112.1081848,
752200000,-112.0031281,
752225000,-112.0040894,
